id,depth,qc,fs
972,49.92,2.19,35.6
972,49.93,2.17,35.7
972,49.94,2.15,35.7
972,49.95,2.15,35.8
972,49.96,2.15,36.3
972,49.97,2.15,36.4
972,49.98,2.17,36.5
972,49.99,2.19,36.5
972,50.0,2.2,36.4
972,50.01,2.2,36.3
972,50.02,2.2,35.8
972,50.03,2.21,35.3
972,50.04,2.21,35.3
972,50.05,2.21,35.2
972,50.06,2.22,35.2
972,50.07,2.22,35.1
972,50.08,2.23,35.0
972,50.09,2.23,35.0
972,50.1,2.24,34.7
972,50.11,2.24,34.6
972,50.12,2.25,34.5
972,50.13,2.25,34.5
972,50.14,2.25,34.6
972,50.15,2.25,34.7
972,50.16,2.25,34.7
972,50.17,2.26,34.8
972,50.18,2.26,34.9
972,50.19,2.26,35.3
972,50.2,2.27,35.3
972,50.21,2.28,35.3
972,50.22,2.28,35.4
972,50.23,2.28,35.3
972,50.24,2.28,35.2
972,50.25,2.27,34.8
972,50.26,2.27,34.7
972,50.27,2.25,34.6
972,50.28,2.25,34.1
972,50.29,2.24,33.8
972,50.3,2.24,33.7
972,50.31,2.22,33.6
972,50.32,2.22,33.3
972,50.33,2.22,32.8
972,50.34,2.21,32.8
972,50.35,2.21,32.5
972,50.36,2.21,32.5
972,50.37,2.22,32.4
972,50.38,2.22,32.3
972,50.39,2.22,32.3
972,50.4,2.22,32.3
972,50.41,2.22,32.3
972,50.42,2.23,32.5
972,50.43,2.23,32.4
972,50.44,2.23,32.3
972,50.45,2.23,32.1
972,50.46,2.22,32.1
972,50.47,2.22,31.8
972,50.48,2.22,31.7
972,50.49,2.22,31.6
972,50.5,2.21,31.7
972,50.51,2.21,31.8
972,50.52,2.21,31.9
972,50.53,2.21,32.0
972,50.54,2.22,32.0
972,50.55,2.22,32.5
972,50.56,2.22,32.5
972,50.57,2.21,32.3
972,50.58,2.2,32.2
972,50.59,2.18,32.0
972,50.6,2.17,32.0
972,50.61,2.17,31.9
972,50.62,2.15,31.9
972,50.63,2.15,32.0
972,50.64,2.15,32.1
972,50.65,2.16,32.4
972,50.66,2.17,32.5
972,50.67,2.18,32.6
972,50.68,2.18,32.7
972,50.69,2.19,32.9
972,50.7,2.2,33.0
972,50.71,2.2,33.0
972,50.72,2.21,32.9
972,50.73,2.21,32.9
972,50.74,2.21,32.7
972,50.75,2.21,32.8
972,50.76,2.2,32.8
972,50.77,2.2,33.0
972,50.78,2.2,35.0
972,50.79,2.19,35.0
972,50.8,2.2,36.1
972,50.81,2.2,37.0
972,50.82,2.26,37.0
972,50.83,2.31,36.8
972,50.84,2.35,36.6
972,50.85,2.32,36.6
972,50.86,2.32,36.1
972,50.87,2.28,35.8
972,50.88,2.24,35.6
972,50.89,2.2,35.6
972,50.9,2.19,35.6
972,50.91,2.19,35.6
972,50.92,2.19,35.7
972,50.93,2.2,37.0
972,50.94,2.2,37.5
972,50.95,2.22,37.7
972,50.96,2.23,37.7
972,50.97,2.24,37.7
972,50.98,2.24,37.6
972,50.99,2.25,37.5
972,51.0,2.25,36.5
972,51.01,2.24,35.7
972,51.02,2.24,35.6
972,51.03,2.24,35.6
972,51.04,2.24,35.6
972,51.05,2.24,35.6
972,51.06,2.24,35.4
972,51.07,2.24,35.3
972,51.08,2.25,35.5
972,51.09,2.26,35.6
972,51.1,2.28,36.1
972,51.11,2.28,36.4
972,51.12,2.31,37.2
972,51.13,2.34,37.7
972,51.14,2.36,38.2
972,51.15,2.38,38.2
972,51.16,2.38,38.2
972,51.17,2.38,38.1
972,51.18,2.38,38.3
972,51.19,2.37,38.4
972,51.2,2.36,38.6
972,51.21,2.36,38.6
972,51.22,2.36,38.9
972,51.23,2.36,38.9
972,51.24,2.38,38.9
972,51.25,2.39,38.9
972,51.26,2.39,38.9
972,51.27,2.38,38.9
972,51.28,2.38,38.6
972,51.29,2.37,38.6
972,51.3,2.36,38.7
972,51.31,2.36,38.7
972,51.32,2.36,38.8
972,51.33,2.37,38.8
972,51.34,2.37,39.3
972,51.35,2.39,39.5
972,51.36,2.4,39.5
972,51.37,2.41,39.6
972,51.38,2.41,39.6
972,51.39,2.4,39.4
972,51.4,2.4,39.3
972,51.41,2.4,39.3
972,51.42,2.39,39.4
972,51.43,2.39,39.5
972,51.44,2.39,39.5
972,51.45,2.39,39.3
972,51.46,2.39,39.2
972,51.47,2.39,39.2
972,51.48,2.39,39.0
972,51.49,2.37,38.6
972,51.5,2.35,38.3
972,51.51,2.34,38.3
972,51.52,2.34,37.8
972,51.53,2.34,38.0
972,51.54,2.34,38.2
972,51.55,2.34,38.4
972,51.56,2.37,38.4
972,51.57,2.38,38.3
972,51.58,2.37,38.2
972,51.59,2.37,38.0
972,51.6,2.38,37.9
972,51.61,2.37,37.9
972,51.62,2.37,37.9
972,51.63,2.36,37.5
972,51.64,2.36,37.0
972,51.65,2.35,36.5
972,51.66,2.33,36.0
972,51.67,2.3,35.4
972,51.68,2.27,35.3
972,51.69,2.26,35.3
972,51.7,2.25,35.4
972,51.71,2.25,35.4
972,51.72,2.25,35.6
972,51.73,2.26,35.8
972,51.74,2.26,36.0
972,51.75,2.29,36.4
972,51.76,2.29,36.4
972,51.77,2.3,38.5
972,51.78,2.29,39.8
972,51.79,2.33,40.2
972,51.8,2.36,41.3
972,51.81,2.43,41.1
972,51.82,2.47,40.9
972,51.83,2.47,40.4
972,51.84,2.44,39.4
972,51.85,2.4,38.9
972,51.86,2.35,38.5
972,51.87,2.31,38.4
972,51.88,2.3,38.4
972,51.89,2.29,38.4
972,51.9,2.29,38.1
972,51.91,2.28,37.9
972,51.92,2.28,37.4
972,51.93,2.28,37.1
972,51.94,2.28,36.6
972,51.95,2.28,35.9
972,51.96,2.28,35.4
972,51.97,2.28,34.4
972,51.98,2.28,34.2
972,51.99,2.28,33.9
972,52.0,2.29,33.8
972,52.01,2.29,33.7
972,52.02,2.29,33.6
972,52.03,2.29,33.4
972,52.04,2.28,33.3
972,52.05,2.28,33.3
972,52.06,2.28,33.2
972,52.07,2.28,33.3
972,52.08,2.28,33.3
972,52.09,2.27,33.4
972,52.1,2.27,33.5
972,52.11,2.27,33.5
972,52.12,2.27,33.6
972,52.13,2.27,33.7
972,52.14,2.28,33.7
972,52.15,2.27,33.6
972,52.16,2.26,33.7
972,52.17,2.26,33.7
972,52.18,2.26,33.9
972,52.19,2.26,34.4
972,52.2,2.26,34.5
972,52.21,2.28,34.6
972,52.22,2.29,34.6
972,52.23,2.3,34.6
972,52.24,2.3,34.5
972,52.25,2.3,34.4
972,52.26,2.29,34.1
972,52.27,2.28,33.8
972,52.28,2.27,33.6
972,52.29,2.26,33.6
972,52.3,2.26,33.7
972,52.31,2.27,33.7
972,52.32,2.27,35.1
972,52.33,2.29,35.6
972,52.34,2.31,36.1
972,52.35,2.33,36.4
972,52.36,2.34,37.4
972,52.37,2.34,38.1
972,52.38,2.37,38.0
972,52.39,2.38,38.2
972,52.4,2.37,38.2
972,52.41,2.38,38.1
972,52.42,2.39,38.1
972,52.43,2.39,38.3
972,52.44,2.39,38.4
972,52.45,2.4,38.7
972,52.46,2.43,39.0
972,52.47,2.44,39.0
972,52.48,2.44,39.5
972,52.49,2.46,39.5
972,52.5,2.47,39.4
972,52.51,2.47,39.3
972,52.52,2.46,39.0
972,52.53,2.44,39.0
972,52.54,2.44,38.8
972,52.55,2.41,38.8
972,52.56,2.4,38.8
972,52.57,2.4,39.0
972,52.58,2.41,39.3
972,52.59,2.41,39.3
972,52.6,2.41,39.5
972,52.61,2.41,39.6
972,52.62,2.41,39.7
972,52.63,2.41,40.0
972,52.64,2.41,40.2
972,52.65,2.41,40.2
972,52.66,2.41,40.2
972,52.67,2.42,40.1
972,52.68,2.43,40.1
972,52.69,2.43,40.1
972,52.7,2.44,40.0
972,52.71,2.45,40.0
972,52.72,2.44,40.0
972,52.73,2.44,39.9
972,52.74,2.43,39.9
972,52.75,2.43,39.8
972,52.76,2.44,39.8
972,52.77,2.43,37.7
972,52.78,2.42,38.8
972,52.79,2.42,39.9
972,52.8,2.41,40.5
972,52.81,2.41,42.9
972,52.82,2.4,42.9
972,52.83,2.39,44.2
972,52.84,2.42,44.8
972,52.85,2.46,45.2
972,52.86,2.55,45.4
972,52.87,2.59,45.5
972,52.88,2.57,45.3
972,52.89,2.57,45.1
972,52.9,2.52,44.7
972,52.91,2.48,44.4
972,52.92,2.44,43.7
972,52.93,2.4,42.9
972,52.94,2.38,42.4
972,52.95,2.38,42.1
972,52.96,2.36,42.0
972,52.97,2.35,41.9
972,52.98,2.35,41.4
972,52.99,2.36,41.3
972,53.0,2.36,41.2
972,53.01,2.37,40.2
972,53.02,2.37,39.2
972,53.03,2.37,38.9
972,53.04,2.36,38.9
972,53.05,2.36,38.8
972,53.06,2.35,38.7
972,53.07,2.35,38.6
972,53.08,2.35,38.5
972,53.09,2.35,38.2
972,53.1,2.35,38.0
972,53.11,2.36,38.0
972,53.12,2.35,37.2
972,53.13,2.34,37.0
972,53.14,2.34,36.0
972,53.15,2.34,36.0
972,53.16,2.34,35.7
972,53.17,2.34,35.6
972,53.18,2.34,35.7
972,53.19,2.34,35.8
972,53.2,2.34,36.0
972,53.21,2.34,36.1
972,53.22,2.34,36.1
972,53.23,2.34,36.0
972,53.24,2.33,36.0
972,53.25,2.33,35.8
972,53.26,2.33,35.0
972,53.27,2.32,34.5
972,53.28,2.32,34.4
972,53.29,2.31,34.3
972,53.3,2.31,34.3
972,53.31,2.31,33.9
972,53.32,2.31,33.6
972,53.33,2.32,33.6
972,53.34,2.32,33.1
972,53.35,2.31,33.1
972,53.36,2.3,33.1
972,53.37,2.3,33.1
972,53.38,2.3,33.1
972,53.39,2.3,33.8
972,53.4,2.3,34.0
972,53.41,2.31,34.1
972,53.42,2.32,34.2
972,53.43,2.32,33.9
972,53.44,2.32,33.7
972,53.45,2.32,33.7
972,53.46,2.32,33.7
972,53.47,2.34,33.8
972,53.48,2.36,34.1
972,53.49,2.36,34.3
972,53.5,2.37,34.8
972,53.51,2.38,35.6
972,53.52,2.39,36.1
972,53.53,2.4,36.1
972,53.54,2.4,36.9
972,53.55,2.4,37.1
972,53.56,2.4,37.4
972,53.57,2.4,37.9
972,53.58,2.4,38.1
972,53.59,2.39,38.1
972,53.6,2.39,38.2
972,53.61,2.38,38.2
972,53.62,2.38,38.3
972,53.63,2.38,38.4
972,53.64,2.38,38.4
972,53.65,2.38,38.4
972,53.66,2.38,38.4
972,53.67,2.39,38.4
972,53.68,2.39,38.4
972,53.69,2.39,38.4
972,53.7,2.38,38.4
972,53.71,2.37,37.6
972,53.72,2.37,37.6
972,53.73,2.36,37.5
972,53.74,2.36,37.4
972,53.75,2.36,37.4
972,53.76,2.37,37.4
972,53.77,2.38,37.3
972,53.78,2.4,37.3
972,53.79,2.4,38.5
972,53.8,2.39,39.7
972,53.81,2.39,42.3
972,53.82,2.39,44.3
972,53.83,2.39,45.9
972,53.84,2.38,46.7
972,53.85,2.38,47.6
972,53.86,2.43,47.9
972,53.87,2.48,48.0
972,53.88,2.59,47.6
972,53.89,2.58,47.1
972,53.9,2.54,46.0
972,53.91,2.48,45.8
972,53.92,2.48,44.8
972,53.93,2.43,43.7
972,53.94,2.4,43.2
972,53.95,2.39,43.0
972,53.96,2.39,43.0
972,53.97,2.4,42.9
972,53.98,2.4,42.9
972,53.99,2.4,42.9
972,54.0,2.42,42.4
972,54.01,2.43,42.2
972,54.02,2.44,42.2
972,54.03,2.45,42.0
972,54.04,2.45,41.6
972,54.05,2.45,41.3
972,54.06,2.45,40.3
972,54.07,2.44,39.5
972,54.08,2.42,39.5
972,54.09,2.42,38.8
972,54.1,2.41,38.6
972,54.11,2.4,38.5
972,54.12,2.4,38.4
972,54.13,2.41,38.2
972,54.14,2.41,38.0
972,54.15,2.41,37.4
972,54.16,2.39,36.0
972,54.17,2.37,35.6
972,54.18,2.36,35.6
972,54.19,2.35,35.5
972,54.2,2.35,35.5
972,54.21,2.35,35.5
972,54.22,2.35,35.5
972,54.23,2.35,35.4
972,54.24,2.35,35.4
972,54.25,2.34,35.1
972,54.26,2.34,34.8
972,54.27,2.34,34.8
972,54.28,2.34,34.9
972,54.29,2.34,34.9
972,54.3,2.36,34.9
972,54.31,2.38,36.2
972,54.32,2.42,36.5
972,54.33,2.41,36.7
972,54.34,2.41,36.8
972,54.35,2.4,37.0
972,54.36,2.39,37.1
972,54.37,2.38,37.0
972,54.38,2.36,37.0
972,54.39,2.33,36.9
972,54.4,2.33,36.8
972,54.41,2.33,36.8
972,54.42,2.33,36.7
972,54.43,2.33,36.6
972,54.44,2.33,36.6
972,54.45,2.33,36.5
972,54.46,2.33,36.5
972,54.47,2.34,36.7
972,54.48,2.35,36.9
972,54.49,2.37,37.4
972,54.5,2.4,37.4
972,54.51,2.4,38.1
972,54.52,2.42,38.7
972,54.53,2.45,38.7
972,54.54,2.47,39.0
972,54.55,2.48,39.1
972,54.56,2.48,39.0
972,54.57,2.48,39.0
972,54.58,2.47,38.8
972,54.59,2.45,38.5
972,54.6,2.43,38.5
972,54.61,2.43,38.5
972,54.62,2.42,38.6
972,54.63,2.42,38.8
972,54.64,2.42,39.1
972,54.65,2.42,39.1
972,54.66,2.41,39.1
972,54.67,2.41,39.0
972,54.68,2.41,38.7
972,54.69,2.41,38.7
972,54.7,2.4,38.5
972,54.71,2.38,38.5
972,54.72,2.37,38.0
972,54.73,2.36,37.3
972,54.74,2.35,37.7
972,54.75,2.35,38.1
972,54.76,2.34,39.6
972,54.77,2.34,40.3
972,54.78,2.34,40.3
972,54.79,2.34,43.1
972,54.8,2.36,45.0
972,54.81,2.39,46.4
972,54.82,2.48,46.8
972,54.83,2.57,46.4
972,54.84,2.61,46.0
972,54.85,2.61,45.1
972,54.86,2.56,43.8
972,54.87,2.5,43.3
972,54.88,2.44,42.5
972,54.89,2.4,42.4
972,54.9,2.38,42.3
972,54.91,2.38,42.0
972,54.92,2.38,41.8
972,54.93,2.39,41.7
972,54.94,2.41,41.7
972,54.95,2.41,41.5
972,54.96,2.41,41.2
972,54.97,2.41,40.2
972,54.98,2.43,39.4
972,54.99,2.44,39.2
972,55.0,2.44,39.1
972,55.01,2.44,39.1
972,55.02,2.44,39.1
972,55.03,2.44,39.3
972,55.04,2.44,39.8
972,55.05,2.45,40.5
972,55.06,2.46,41.3
972,55.07,2.47,41.3
972,55.08,2.48,41.5
972,55.09,2.48,41.6
972,55.1,2.5,41.6
972,55.11,2.51,41.6
972,55.12,2.52,41.6
972,55.13,2.52,41.6
972,55.14,2.52,41.6
972,55.15,2.52,41.5
972,55.16,2.53,41.4
972,55.17,2.53,41.2
972,55.18,2.52,41.1
972,55.19,2.51,41.0
972,55.2,2.51,41.0
972,55.21,2.48,40.2
972,55.22,2.47,40.0
972,55.23,2.46,40.0
972,55.24,2.45,39.9
972,55.25,2.44,39.8
972,55.26,2.44,39.3
972,55.27,2.43,39.1
972,55.28,2.44,38.8
972,55.29,2.41,38.5
972,55.3,2.41,38.5
972,55.31,2.4,37.5
972,55.32,2.4,37.3
972,55.33,2.4,37.2
972,55.34,2.4,37.3
972,55.35,2.41,37.3
972,55.36,2.41,37.5
972,55.37,2.41,37.4
972,55.38,2.41,37.3
972,55.39,2.41,37.0
972,55.4,2.41,36.5
972,55.41,2.41,36.3
972,55.42,2.41,36.3
972,55.43,2.41,35.5
972,55.44,2.41,35.5
972,55.45,2.41,35.4
972,55.46,2.41,35.5
972,55.47,2.42,35.5
972,55.48,2.41,35.6
972,55.49,2.41,35.7
972,55.5,2.41,35.7
972,55.51,2.41,36.2
972,55.52,2.42,36.3
972,55.53,2.42,36.3
972,55.54,2.42,36.4
972,55.55,2.44,36.4
972,55.56,2.44,36.6
972,55.57,2.45,36.9
972,55.58,2.46,37.4
972,55.59,2.47,37.7
972,55.6,2.47,37.7
972,55.61,2.48,37.7
972,55.62,2.48,37.7
972,55.63,2.48,37.7
972,55.64,2.47,37.7
972,55.65,2.47,37.7
972,55.66,2.46,37.7
972,55.67,2.45,37.7
972,55.68,2.45,37.6
972,55.69,2.45,37.5
972,55.7,2.45,37.6
972,55.71,2.46,37.6
972,55.72,2.46,37.7
972,55.73,2.46,37.7
972,55.74,2.46,37.7
972,55.75,2.47,37.7
972,55.76,2.46,38.5
972,55.77,2.45,39.2
972,55.78,2.44,39.2
972,55.79,2.44,40.7
972,55.8,2.44,41.8
972,55.81,2.44,42.1
972,55.82,2.44,42.2
972,55.83,2.45,42.1
972,55.84,2.55,42.0
972,55.85,2.55,41.7
972,55.86,2.52,39.7
972,55.87,2.5,38.5
972,55.88,2.47,38.4
972,55.89,2.46,38.5
972,55.9,2.46,38.6
972,55.91,2.46,38.8
972,55.92,2.45,38.8
972,55.93,2.45,38.7
972,55.94,2.44,38.7
972,55.95,2.42,37.9
972,55.96,2.39,38.4
972,55.97,2.39,37.6
972,55.98,2.37,37.5
972,55.99,2.37,37.2
972,56.0,2.37,36.9
972,56.01,2.37,36.7
972,56.02,2.37,36.9
972,56.03,2.37,37.0
972,56.04,2.4,37.7
972,56.05,2.42,38.4
972,56.06,2.45,39.3
972,56.07,2.48,39.3
972,56.08,2.51,39.8
972,56.09,2.54,41.0
972,56.1,2.54,41.5
972,56.11,2.55,41.5
972,56.12,2.58,41.8
972,56.13,2.59,41.8
972,56.14,2.59,42.3
972,56.15,2.6,43.1
972,56.16,2.6,43.4
972,56.17,2.62,43.3
972,56.18,2.62,43.3
972,56.19,2.59,43.2
972,56.2,2.59,43.2
972,56.21,2.58,43.6
972,56.22,2.58,44.0
972,56.23,2.58,44.2
972,56.24,2.58,44.3
972,56.25,2.59,44.1
972,56.26,2.58,43.9
972,56.27,2.58,43.3
972,56.28,2.53,43.5
972,56.29,2.52,43.7
972,56.3,2.52,44.2
972,56.31,2.52,44.5
972,56.32,2.55,44.4
972,56.33,2.55,44.4
972,56.34,2.57,44.0
972,56.35,2.58,42.9
972,56.36,2.55,42.4
972,56.37,2.52,42.1
972,56.38,2.51,42.0
972,56.39,2.51,42.0
972,56.4,2.51,42.2
972,56.41,2.51,42.4
972,56.42,2.54,43.4
972,56.43,2.57,42.7
972,56.44,2.59,43.9
972,56.45,2.59,43.9
972,56.46,2.61,44.0
972,56.47,2.62,44.2
972,56.48,2.63,44.3
972,56.49,2.63,44.4
972,56.5,2.64,44.5
972,56.51,2.64,44.5
972,56.52,2.63,44.5
972,56.53,2.62,44.5
972,56.54,2.61,44.6
972,56.55,2.61,44.6
972,56.56,2.61,44.8
972,56.57,2.61,44.8
972,56.58,2.61,45.1
972,56.59,2.61,45.2
972,56.6,2.61,45.4
972,56.61,2.62,45.2
972,56.62,2.62,45.1
972,56.63,2.6,44.7
972,56.64,2.59,44.5
972,56.65,2.56,43.7
972,56.66,2.55,43.2
972,56.67,2.53,43.0
972,56.68,2.53,43.0
972,56.69,2.53,42.9
972,56.7,2.53,42.7
972,56.71,2.53,42.5
972,56.72,2.53,42.2
972,56.73,2.53,43.2
972,56.74,2.52,44.2
972,56.75,2.52,46.7
972,56.76,2.52,45.6
972,56.77,2.52,47.7
972,56.78,2.52,48.8
972,56.79,2.53,48.8
972,56.8,2.54,49.4
972,56.81,2.59,49.6
972,56.82,2.64,49.5
972,56.83,2.74,49.4
972,56.84,2.71,48.2
972,56.85,2.67,48.2
972,56.86,2.67,47.7
972,56.87,2.64,47.0
972,56.88,2.59,46.3
972,56.89,2.56,45.5
972,56.9,2.55,44.3
972,56.91,2.54,44.3
972,56.92,2.54,43.8
972,56.93,2.53,43.3
972,56.94,2.52,42.6
972,56.95,2.5,41.1
972,56.96,2.5,39.8
972,56.97,2.49,39.8
972,56.98,2.49,39.3
972,56.99,2.49,39.1
972,57.0,2.49,39.0
972,57.01,2.49,39.0
972,57.02,2.5,38.8
972,57.03,2.5,39.1
972,57.04,2.5,39.4
972,57.05,2.5,39.6
972,57.06,2.5,40.1
972,57.07,2.52,40.7
972,57.08,2.54,41.4
972,57.09,2.55,41.7
972,57.1,2.57,42.0
972,57.11,2.57,41.5
972,57.12,2.59,41.1
972,57.13,2.57,39.8
972,57.14,2.55,38.5
972,57.15,2.54,38.3
972,57.16,2.53,38.0
972,57.17,2.53,38.0
972,57.18,2.5,37.8
972,57.19,2.5,37.8
972,57.2,2.5,37.8
972,57.21,2.51,37.9
972,57.22,2.52,38.7
972,57.23,2.52,39.4
972,57.24,2.54,39.7
972,57.25,2.56,40.2
972,57.26,2.55,40.6
972,57.27,2.55,40.6
972,57.28,2.55,40.7
972,57.29,2.55,40.6
972,57.3,2.54,40.6
972,57.31,2.54,40.6
972,57.32,2.52,40.5
972,57.33,2.5,40.3
972,57.34,2.5,40.3
972,57.35,2.48,40.2
972,57.36,2.47,40.0
972,57.37,2.47,39.9
972,57.38,2.48,39.9
972,57.39,2.48,40.0
972,57.4,2.48,40.1
972,57.41,2.5,40.2
972,57.42,2.54,40.2
972,57.43,2.55,40.3
972,57.44,2.55,40.3
972,57.45,2.56,40.3
972,57.46,2.56,40.4
972,57.47,2.54,40.4
972,57.48,2.54,40.6
972,57.49,2.54,40.7
972,57.5,2.52,40.7
972,57.51,2.52,40.6
972,57.52,2.52,40.6
972,57.53,2.5,40.3
972,57.54,2.5,40.3
972,57.55,2.49,39.7
972,57.56,2.48,39.6
972,57.57,2.48,39.5
972,57.58,2.48,39.5
972,57.59,2.48,39.5
972,57.6,2.5,39.6
972,57.61,2.5,39.7
972,57.62,2.52,39.7
972,57.63,2.53,40.7
972,57.64,2.53,41.2
972,57.65,2.54,41.5
972,57.66,2.54,41.7
972,57.67,2.55,41.6
972,57.68,2.55,41.5
972,57.69,2.55,41.2
972,57.7,2.54,41.2
972,57.71,2.54,41.2
972,57.72,2.53,42.3
972,57.73,2.53,43.4
972,57.74,2.53,45.7
972,57.75,2.54,45.7
972,57.76,2.54,46.4
972,57.77,2.55,48.7
972,57.78,2.55,49.8
972,57.79,2.59,50.4
972,57.8,2.63,50.3
972,57.81,2.72,50.2
972,57.82,2.72,50.0
972,57.83,2.74,49.0
972,57.84,2.71,47.8
972,57.85,2.67,47.4
972,57.86,2.62,47.0
972,57.87,2.6,47.0
972,57.88,2.6,47.0
972,57.89,2.6,47.1
972,57.9,2.6,47.3
972,57.91,2.6,47.3
972,57.92,2.6,47.4
972,57.93,2.61,47.4
972,57.94,2.61,48.1
972,57.95,2.63,48.8
972,57.96,2.66,49.3
972,57.97,2.69,49.3
972,57.98,2.73,49.4
972,57.99,2.75,49.4
972,58.0,2.75,49.5
972,58.01,2.76,49.5
972,58.02,2.76,49.5
972,58.03,2.76,49.6
972,58.04,2.77,49.9
972,58.05,2.78,49.6
972,58.06,2.78,49.2
972,58.07,2.78,48.8
972,58.08,2.79,48.8
972,58.09,2.78,48.4
972,58.1,2.77,48.6
972,58.11,2.74,47.6
972,58.12,2.71,47.4
972,58.13,2.71,46.6
972,58.14,2.69,46.4
972,58.15,2.66,46.3
972,58.16,2.65,46.2
972,58.17,2.65,46.2
972,58.18,2.65,46.0
972,58.19,2.65,45.8
972,58.2,2.66,45.8
972,58.21,2.65,44.8
972,58.22,2.64,44.6
972,58.23,2.64,44.6
972,58.24,2.63,44.1
972,58.25,2.62,43.6
972,58.26,2.6,42.6
972,58.27,2.59,42.1
972,58.28,2.58,41.8
972,58.29,2.58,41.8
972,58.3,2.57,41.9
972,58.31,2.57,42.1
972,58.32,2.57,42.9
972,58.33,2.58,43.1
972,58.34,2.59,43.3
972,58.35,2.59,43.3
972,58.36,2.59,43.1
972,58.37,2.6,42.9
972,58.38,2.58,42.4
972,58.39,2.56,41.8
972,58.4,2.55,41.2
972,58.41,2.54,41.0
972,58.42,2.54,41.0
972,58.43,2.54,41.0
972,58.44,2.54,41.0
972,58.45,2.54,41.2
972,58.46,2.55,41.8
972,58.47,2.54,41.8
972,58.48,2.54,41.9
972,58.49,2.55,41.8
972,58.5,2.54,41.7
972,58.51,2.53,41.5
972,58.52,2.52,41.5
972,58.53,2.52,41.6
972,58.54,2.52,41.6
972,58.55,2.52,42.8
972,58.56,2.53,42.8
972,58.57,2.54,43.3
972,58.58,2.55,43.3
972,58.59,2.57,43.7
972,58.6,2.57,43.8
972,58.61,2.59,43.8
972,58.62,2.59,43.8
972,58.63,2.6,43.5
972,58.64,2.6,43.5
972,58.65,2.6,43.3
972,58.66,2.6,43.3
972,58.67,2.6,43.3
972,58.68,2.6,43.4
972,58.69,2.61,43.2
972,58.7,2.59,43.0
972,58.71,2.59,42.7
972,58.72,2.58,42.6
972,58.73,2.55,42.6
972,58.74,2.54,42.7
972,58.75,2.54,42.7
972,58.76,2.54,42.7
972,58.77,2.54,42.8
972,58.78,2.54,43.0
972,58.79,2.55,43.0
972,58.8,2.55,46.1
972,58.81,2.55,45.8
972,58.82,2.54,46.4
972,58.83,2.54,47.0
972,58.84,2.53,47.0
972,58.85,2.52,47.3
972,58.86,2.51,47.6
972,58.87,2.54,47.6
972,58.88,2.56,47.6
972,58.89,2.63,47.6
972,58.9,2.62,47.2
972,58.91,2.62,46.8
972,58.92,2.58,45.7
972,58.93,2.55,44.9
972,58.94,2.52,43.9
972,58.95,2.5,43.7
972,58.96,2.5,43.6
972,58.97,2.5,43.8
972,58.98,2.5,43.9
972,58.99,2.53,44.1
972,59.0,2.54,44.1
972,59.01,2.56,44.0
972,59.02,2.56,43.9
972,59.03,2.56,42.9
972,59.04,2.56,42.4
972,59.05,2.56,41.9
972,59.06,2.57,41.9
972,59.07,2.57,41.1
972,59.08,2.57,41.6
972,59.09,2.57,40.8
972,59.1,2.56,40.3
972,59.11,2.55,40.1
972,59.12,2.55,39.7
972,59.13,2.55,39.5
972,59.14,2.56,39.5
972,59.15,2.56,39.6
972,59.16,2.57,39.8
972,59.17,2.58,40.0
972,59.18,2.58,40.5
972,59.19,2.58,40.5
972,59.2,2.59,41.0
972,59.21,2.59,41.7
972,59.22,2.59,41.9
972,59.23,2.59,42.1
972,59.24,2.61,42.2
972,59.25,2.61,42.2
972,59.26,2.61,42.3
972,59.27,2.61,42.8
972,59.28,2.61,42.8
972,59.29,2.62,42.7
972,59.3,2.63,42.3
972,59.31,2.62,42.3
972,59.32,2.62,42.1
972,59.33,2.61,41.9
972,59.34,2.6,42.0
972,59.35,2.6,42.0
972,59.36,2.6,41.9
972,59.37,2.61,41.6
972,59.38,2.61,41.6
972,59.39,2.6,41.4
972,59.4,2.59,40.7
972,59.41,2.57,40.2
972,59.42,2.57,39.7
972,59.43,2.56,39.5
972,59.44,2.56,39.5
972,59.45,2.55,39.5
972,59.46,2.55,39.5
972,59.47,2.55,39.6
972,59.48,2.55,40.1
972,59.49,2.55,40.4
972,59.5,2.56,40.4
972,59.51,2.56,40.4
972,59.52,2.57,40.5
972,59.53,2.57,40.5
972,59.54,2.57,40.4
972,59.55,2.57,40.4
972,59.56,2.56,40.0
972,59.57,2.56,39.7
972,59.58,2.55,39.5
972,59.59,2.55,39.3
972,59.6,2.55,39.3
972,59.61,2.54,39.1
972,59.62,2.54,38.9
972,59.63,2.55,38.9
972,59.64,2.55,39.0
972,59.65,2.57,39.0
972,59.66,2.58,39.9
972,59.67,2.58,39.9
972,59.68,2.59,40.9
972,59.69,2.61,42.0
972,59.7,2.62,42.6
972,59.71,2.62,42.8
972,59.72,2.63,42.9
972,59.73,2.64,42.8
972,59.74,2.64,42.8
972,59.75,2.63,42.8
972,59.76,2.63,42.8
972,59.77,2.62,42.8
972,59.78,2.62,42.9
972,59.79,2.62,43.4
972,59.8,2.62,45.6
972,59.81,2.63,47.7
972,59.82,2.64,48.9
972,59.83,2.64,51.5
972,59.84,2.64,52.1
972,59.85,2.64,52.3
972,59.86,2.68,52.4
972,59.87,2.73,51.9
972,59.88,2.81,51.3
972,59.89,2.82,51.3
972,59.9,2.78,49.9
